participant,img,selected,time,group,condition,item,trial,type
a33b360e2663b2c97f26fe2cdb9d6ee5,basic-chair-3.jpg,TRUE,7782,B,contrast,furniture,critical,basic
a33b360e2663b2c97f26fe2cdb9d6ee5,sub-gooseneck_lamp-1.jpg,TRUE,2700,B,single,light,critical,sub
a33b360e2663b2c97f26fe2cdb9d6ee5,sub-gooseneck_lamp-2.jpg,TRUE,3444,B,single,light,critical,sub
a33b360e2663b2c97f26fe2cdb9d6ee5,contrast-desk_lamp-1.jpg,TRUE,4276,B,single,light,critical,basic
a33b360e2663b2c97f26fe2cdb9d6ee5,contrast-desk_lamp-2.jpg,TRUE,5835,B,single,light,critical,basic
a33b360e2663b2c97f26fe2cdb9d6ee5,basic-lamp-3.jpg,TRUE,8163,B,single,light,critical,basic
a33b360e2663b2c97f26fe2cdb9d6ee5,sub-green_pepper-2.jpg,TRUE,2181,B,contrast,vegetable,critical,sub
a33b360e2663b2c97f26fe2cdb9d6ee5,sub-racecar-2.jpg,TRUE,3258,B,single,vehicle,critical,sub
a33b360e2663b2c97f26fe2cdb9d6ee5,sub-racecar-1.jpg,TRUE,6458,B,single,vehicle,critical,sub
811ab7d71a75d86af6e801cf14219769,sub-dalmatian-2.jpg,TRUE,3521,B,contrast,animal,critical,sub
811ab7d71a75d86af6e801cf14219769,sub-dalmatian-1.jpg,TRUE,4697,B,contrast,animal,critical,sub
811ab7d71a75d86af6e801cf14219769,sub-trex-2.jpg,TRUE,3809,B,single,beast,critical,sub
811ab7d71a75d86af6e801cf14219769,sub-trex-1.jpg,TRUE,4505,B,single,beast,critical,sub
811ab7d71a75d86af6e801cf14219769,sub-smart_phone-2.jpg,TRUE,3390,B,contrast,electronics,critical,sub
811ab7d71a75d86af6e801cf14219769,sub-smart_phone-1.jpg,TRUE,5816,B,contrast,electronics,critical,sub
811ab7d71a75d86af6e801cf14219769,sub-red_apple-1.jpg,TRUE,4138,B,single,fruit,critical,sub
811ab7d71a75d86af6e801cf14219769,basic-apple-1.jpg,TRUE,4874,B,single,fruit,critical,basic
811ab7d71a75d86af6e801cf14219769,contrast-green_apple-1.jpg,TRUE,5532,B,single,fruit,critical,basic
811ab7d71a75d86af6e801cf14219769,basic-apple-3.jpg,TRUE,7276,B,single,fruit,critical,basic
811ab7d71a75d86af6e801cf14219769,sub-red_apple-2.jpg,TRUE,8414,B,single,fruit,critical,sub
811ab7d71a75d86af6e801cf14219769,basic-apple-2.jpg,TRUE,9310,B,single,fruit,critical,basic
811ab7d71a75d86af6e801cf14219769,contrast-green_apple-2.jpg,TRUE,9792,B,single,fruit,critical,basic
811ab7d71a75d86af6e801cf14219769,sub-wooden_chair-2.jpg,TRUE,2259,B,contrast,furniture,critical,sub
811ab7d71a75d86af6e801cf14219769,sub-wooden_chair-1.jpg,TRUE,3635,B,contrast,furniture,critical,sub
811ab7d71a75d86af6e801cf14219769,sub-gooseneck_lamp-1.jpg,TRUE,2118,B,single,light,critical,sub
811ab7d71a75d86af6e801cf14219769,sub-gooseneck_lamp-2.jpg,TRUE,3022,B,single,light,critical,sub
811ab7d71a75d86af6e801cf14219769,sub-green_pepper-1.jpg,TRUE,3071,B,contrast,vegetable,critical,sub
811ab7d71a75d86af6e801cf14219769,sub-green_pepper-2.jpg,TRUE,6545,B,contrast,vegetable,critical,sub
811ab7d71a75d86af6e801cf14219769,sub-racecar-2.jpg,TRUE,7017,B,single,vehicle,critical,sub
811ab7d71a75d86af6e801cf14219769,sub-racecar-1.jpg,TRUE,7776,B,single,vehicle,critical,sub
5ed4bfdecfff786443f0d7db0a9ba089,basic-dog-3.jpg,TRUE,15556,B,contrast,animal,critical,basic
5ed4bfdecfff786443f0d7db0a9ba089,basic-dog-1.jpg,TRUE,17404,B,contrast,animal,critical,basic
5ed4bfdecfff786443f0d7db0a9ba089,sub-trex-1.jpg,TRUE,3155,B,single,beast,critical,sub
5ed4bfdecfff786443f0d7db0a9ba089,sub-trex-2.jpg,TRUE,4226,B,single,beast,critical,sub
5ed4bfdecfff786443f0d7db0a9ba089,sup-beast-2.jpg,TRUE,5360,B,single,beast,critical,sup
5ed4bfdecfff786443f0d7db0a9ba089,basic-dinosaur-3.jpg,TRUE,7040,B,single,beast,critical,basic
5ed4bfdecfff786443f0d7db0a9ba089,basic-dinosaur-1.jpg,TRUE,7724,B,single,beast,critical,basic
5ed4bfdecfff786443f0d7db0a9ba089,basic-dinosaur-2.jpg,TRUE,8698,B,single,beast,critical,basic
5ed4bfdecfff786443f0d7db0a9ba089,sub-smart_phone-2.jpg,TRUE,2391,B,contrast,electronics,critical,sub
5ed4bfdecfff786443f0d7db0a9ba089,sup-electronics-1.jpg,TRUE,4009,B,contrast,electronics,critical,sup
5ed4bfdecfff786443f0d7db0a9ba089,sub-smart_phone-1.jpg,TRUE,4993,B,contrast,electronics,critical,sub
5ed4bfdecfff786443f0d7db0a9ba089,sup-electronics-2.jpg,TRUE,9382,B,contrast,electronics,critical,sup
5ed4bfdecfff786443f0d7db0a9ba089,sup-electronics-2.jpg,FALSE,10605,B,contrast,electronics,critical,sup
5ed4bfdecfff786443f0d7db0a9ba089,sub-red_apple-1.jpg,TRUE,1859,B,single,fruit,critical,sub
5ed4bfdecfff786443f0d7db0a9ba089,sub-red_apple-2.jpg,TRUE,3417,B,single,fruit,critical,sub
5ed4bfdecfff786443f0d7db0a9ba089,sub-wooden_chair-2.jpg,TRUE,2569,B,contrast,furniture,critical,sub
5ed4bfdecfff786443f0d7db0a9ba089,basic-chair-2.jpg,TRUE,4914,B,contrast,furniture,critical,basic
5ed4bfdecfff786443f0d7db0a9ba089,sub-wooden_chair-1.jpg,TRUE,7167,B,contrast,furniture,critical,sub
5ed4bfdecfff786443f0d7db0a9ba089,sub-gooseneck_lamp-1.jpg,TRUE,2005,B,single,light,critical,sub
5ed4bfdecfff786443f0d7db0a9ba089,sub-gooseneck_lamp-2.jpg,TRUE,3523,B,single,light,critical,sub
5ed4bfdecfff786443f0d7db0a9ba089,contrast-desk_lamp-1.jpg,TRUE,4585,B,single,light,critical,basic
5ed4bfdecfff786443f0d7db0a9ba089,contrast-desk_lamp-2.jpg,TRUE,6099,B,single,light,critical,basic
5ed4bfdecfff786443f0d7db0a9ba089,basic-lamp-3.jpg,TRUE,7710,B,single,light,critical,basic
5ed4bfdecfff786443f0d7db0a9ba089,sub-green_pepper-2.jpg,TRUE,1994,B,contrast,vegetable,critical,sub
5ed4bfdecfff786443f0d7db0a9ba089,sub-green_pepper-1.jpg,TRUE,4052,B,contrast,vegetable,critical,sub
5ed4bfdecfff786443f0d7db0a9ba089,sub-racecar-2.jpg,TRUE,2185,B,single,vehicle,critical,sub
5ed4bfdecfff786443f0d7db0a9ba089,sub-racecar-1.jpg,TRUE,4031,B,single,vehicle,critical,sub
